city_code,date_created,type_of,forecast,temperature,realfeel,wind,gusts
3011508,2018-11-29,Day,Hazy sun,32,32,WNW 7 km/h, 13 km/h
3011508,2018-11-29,Night,Hazy,11,12,N 7 km/h, 9 km/h
3002228,2018-11-29,Day,Intervals of clouds and sunshine,30,31,WNW 6 km/h, 13 km/h
3002228,2018-11-29,Night,Clear,11,12,NNE 7 km/h, 11 km/h
3009952,2018-11-29,Day,Hazy sun,29,29,WNW 9 km/h, 15 km/h
3009952,2018-11-29,Night,Hazy,10,12,NW 7 km/h, 9 km/h
191363,2018-11-29,Day,Hazy sunshine; very warm,33,33,WNW 7 km/h, 13 km/h
191363,2018-11-29,Night,Hazy,11,12,NNW 6 km/h, 9 km/h
3008018,2018-11-29,Day,Hazy sunshine,32,32,WNW 7 km/h, 13 km/h
3008018,2018-11-29,Night,Hazy,10,12,NNE 6 km/h, 9 km/h
3004672,2018-11-29,Day,Intervals of clouds and sunshine,27,29,WNW 4 km/h, 9 km/h
3004672,2018-11-29,Night,Mostly clear,11,10,NE 4 km/h, 9 km/h
191344,2018-11-29,Day,Hazy sunshine; very warm,33,34,WNW 7 km/h, 13 km/h
191344,2018-11-29,Night,Hazy,12,13,NNW 6 km/h, 9 km/h
3007154,2018-11-29,Day,Hazy sunshine,32,32,WNW 7 km/h, 13 km/h
3007154,2018-11-29,Night,Hazy,10,12,NNE 6 km/h, 9 km/h
191343,2018-11-29,Day,Hazy sunshine,32,32,WNW 7 km/h, 13 km/h
191343,2018-11-29,Night,Hazy,10,12,NNE 6 km/h, 9 km/h
3015418,2018-11-29,Day,Turning colder this morning; mostly sunny,30,32,SW 6 km/h, 9 km/h
3015418,2018-11-29,Night,Increasing clouds,11,12,NNE 7 km/h, 9 km/h
3016367,2018-11-29,Day,Hazy sunshine; very warm,33,34,WNW 7 km/h, 13 km/h
3016367,2018-11-29,Night,Hazy,12,13,NNW 6 km/h, 9 km/h
3003744,2018-11-29,Day,Intervals of clouds and sunshine,27,29,WNW 4 km/h, 9 km/h
3003744,2018-11-29,Night,Mostly clear,11,10,NE 4 km/h, 9 km/h
3016352,2018-11-29,Day,Hazy sunshine; very warm,33,34,WNW 7 km/h, 13 km/h
3016352,2018-11-29,Night,Hazy,12,13,NNW 6 km/h, 9 km/h
3005975,2018-11-29,Day,Intervals of clouds and sunshine,33,33,S 6 km/h, 11 km/h
3005975,2018-11-29,Night,Partly cloudy,10,11,ENE 7 km/h, 9 km/h
3009317,2018-11-29,Day,Hazy sunshine,32,32,WNW 7 km/h, 13 km/h
3009317,2018-11-29,Night,Hazy,10,12,NNE 6 km/h, 9 km/h
191339,2018-11-29,Day,Intervals of clouds and sunshine,27,29,WNW 4 km/h, 9 km/h
191339,2018-11-29,Night,Mostly clear,11,10,NE 4 km/h, 9 km/h
191352,2018-11-29,Day,Intervals of clouds and sunshine,27,29,WNW 4 km/h, 9 km/h
191352,2018-11-29,Night,Mostly clear,11,10,NE 4 km/h, 9 km/h
3002588,2018-11-29,Day,Intervals of clouds and sunshine,30,31,WNW 6 km/h, 13 km/h
3002588,2018-11-29,Night,Clear,11,12,NNE 7 km/h, 11 km/h
3002660,2018-11-29,Day,A blend of sun and clouds; nice and warm,26,29,N 4 km/h, 9 km/h
3002660,2018-11-29,Night,Mainly clear,5,6,NE 6 km/h, 9 km/h
3003283,2018-11-29,Day,Intervals of clouds and sunshine,27,29,WNW 4 km/h, 9 km/h
3003283,2018-11-29,Night,Mostly clear,11,10,NE 4 km/h, 9 km/h
3007467,2018-11-29,Day,Hazy sunshine,32,32,WNW 7 km/h, 13 km/h
3007467,2018-11-29,Night,Hazy,10,12,NNE 6 km/h, 9 km/h
3015969,2018-11-29,Day,Hazy sunshine; very warm,33,34,WNW 7 km/h, 13 km/h
3015969,2018-11-29,Night,Hazy,12,13,NNW 6 km/h, 9 km/h
3008269,2018-11-29,Day,Hazy sunshine,32,32,WNW 7 km/h, 13 km/h
3008269,2018-11-29,Night,Hazy,10,12,NNE 6 km/h, 9 km/h
3015751,2018-11-29,Day,Hazy sunshine; very warm,33,34,WNW 7 km/h, 13 km/h
3015751,2018-11-29,Night,Hazy,12,13,NNW 6 km/h, 9 km/h
3004310,2018-11-29,Day,Intervals of clouds and sunshine,27,29,WNW 4 km/h, 9 km/h
3004310,2018-11-29,Night,Mostly clear,11,10,NE 4 km/h, 9 km/h
3009126,2018-11-29,Day,Hazy sunshine,32,32,WNW 7 km/h, 13 km/h
3009126,2018-11-29,Night,Hazy,10,12,NNE 6 km/h, 9 km/h
3016598,2018-11-29,Day,Hazy sunshine; very warm,34,34,W 7 km/h, 15 km/h
3016598,2018-11-29,Night,Hazy,12,13,NW 6 km/h, 9 km/h
3010413,2018-11-29,Day,Hazy sunshine,32,32,WNW 7 km/h, 13 km/h
3010413,2018-11-29,Night,Hazy,10,12,NNE 6 km/h, 9 km/h
3016457,2018-11-29,Day,Hazy sunshine; unseasonably hot,36,37,WSW 6 km/h, 11 km/h
3016457,2018-11-29,Night,Hazy,11,12,NNE 7 km/h, 9 km/h
3016105,2018-11-29,Day,Hazy sunshine; very warm,33,34,WNW 7 km/h, 13 km/h
3016105,2018-11-29,Night,Hazy,12,13,NNW 6 km/h, 9 km/h
3008610,2018-11-29,Day,Hazy sunshine,32,32,WNW 7 km/h, 13 km/h
3008610,2018-11-29,Night,Hazy,10,12,NNE 6 km/h, 9 km/h
3004382,2018-11-29,Day,Intervals of clouds and sunshine,27,29,WNW 4 km/h, 9 km/h
3004382,2018-11-29,Night,Mostly clear,11,10,NE 4 km/h, 9 km/h
3016362,2018-11-29,Day,Hazy sunshine; very warm,34,34,W 7 km/h, 15 km/h
3016362,2018-11-29,Night,Hazy,12,13,NW 6 km/h, 9 km/h
201524,2018-11-29,Day,Partial sunshine; hot,33,35,WSW 4 km/h, 9 km/h
201524,2018-11-29,Night,Partly cloudy; chilly,6,7,N 6 km/h, 9 km/h
3008098,2018-11-29,Day,Hazy sunshine,32,32,WNW 7 km/h, 13 km/h
3008098,2018-11-29,Night,Hazy,10,12,NNE 6 km/h, 9 km/h
3002534,2018-11-29,Day,Intervals of clouds and sunshine,30,31,WNW 6 km/h, 13 km/h
3002534,2018-11-29,Night,Clear,11,12,NNE 7 km/h, 11 km/h
3008127,2018-11-29,Day,Hazy sunshine,32,32,WNW 7 km/h, 13 km/h
3008127,2018-11-29,Night,Hazy,10,12,NNE 6 km/h, 9 km/h
3138226,2018-11-29,Day,Hazy sun,32,32,WNW 9 km/h, 15 km/h
3138226,2018-11-29,Night,Hazy,12,14,WNW 7 km/h, 11 km/h
3008139,2018-11-29,Day,Hazy sunshine,32,32,WNW 7 km/h, 13 km/h
3008139,2018-11-29,Night,Hazy,10,12,NNE 6 km/h, 9 km/h
3007297,2018-11-29,Day,Hazy sunshine,32,32,WNW 7 km/h, 13 km/h
3007297,2018-11-29,Night,Hazy,10,12,NNE 6 km/h, 9 km/h
3005412,2018-11-29,Day,Intervals of clouds and sunshine,27,29,WNW 4 km/h, 9 km/h
3005412,2018-11-29,Night,Mostly clear,11,10,NE 4 km/h, 9 km/h
191359,2018-11-29,Day,Partly sunny; very warm,29,31,SSW 6 km/h, 9 km/h
191359,2018-11-29,Night,Partly cloudy; chilly,5,7,SSE 6 km/h, 7 km/h
3003728,2018-11-29,Day,Intervals of clouds and sunshine,27,29,WNW 4 km/h, 9 km/h
3003728,2018-11-29,Night,Mostly clear,11,10,NE 4 km/h, 9 km/h
3003713,2018-11-29,Day,Intervals of clouds and sunshine,27,29,WNW 4 km/h, 9 km/h
3003713,2018-11-29,Night,Mostly clear,11,10,NE 4 km/h, 9 km/h
187221,2018-11-29,Day,Hazy sun,32,33,S 7 km/h, 13 km/h
187221,2018-11-29,Night,Hazy,14,14,NNW 7 km/h, 11 km/h
3003811,2018-11-29,Day,Intervals of clouds and sunshine,27,29,WNW 4 km/h, 9 km/h
3003811,2018-11-29,Night,Mostly clear,11,10,NE 4 km/h, 9 km/h
3016575,2018-11-29,Day,Hazy sunshine; unseasonably hot,36,37,WSW 6 km/h, 11 km/h
3016575,2018-11-29,Night,Hazy,11,12,NNE 7 km/h, 9 km/h
187233,2018-11-29,Day,Hazy sun,32,34,SSW 6 km/h, 11 km/h
187233,2018-11-29,Night,Hazy,15,16,N 6 km/h, 9 km/h
3014917,2018-11-29,Day,Partial sunshine; very warm,34,35,WNW 7 km/h, 22 km/h
3014917,2018-11-29,Night,Partly cloudy,11,12,NE 7 km/h, 9 km/h
187227,2018-11-29,Day,Hazy sunshine,29,31,ENE 6 km/h, 13 km/h
187227,2018-11-29,Night,Hazy,15,16,W 6 km/h, 7 km/h
3222552,2018-11-29,Day,Partly sunny,28,31,SSW 4 km/h, 13 km/h
3222552,2018-11-29,Night,Partly cloudy,16,16,W 4 km/h, 7 km/h
202349,2018-11-29,Day,Hazy sunshine,29,30,SSW 6 km/h, 13 km/h
202349,2018-11-29,Night,Hazy,15,16,W 6 km/h, 7 km/h
187315,2018-11-29,Day,Hazy sunshine,29,31,SW 6 km/h, 11 km/h
187315,2018-11-29,Night,Hazy,14,14,SE 6 km/h, 9 km/h
187232,2018-11-29,Day,Hazy sunshine,30,32,S 6 km/h, 13 km/h
187232,2018-11-29,Night,Hazy,14,15,N 6 km/h, 9 km/h
3207903,2018-11-29,Day,Hazy sun,32,33,S 7 km/h, 11 km/h
3207903,2018-11-29,Night,Hazy,14,15,NNE 7 km/h, 9 km/h
187301,2018-11-29,Day,Hazy sun,30,31,SW 6 km/h, 11 km/h
187301,2018-11-29,Night,Hazy,14,14,E 6 km/h, 9 km/h
187217,2018-11-29,Day,Hazy sunshine,31,32,SSW 7 km/h, 11 km/h
187217,2018-11-29,Night,Hazy,14,15,NE 7 km/h, 11 km/h
187235,2018-11-29,Day,Hazy sunshine,30,32,SW 6 km/h, 11 km/h
187235,2018-11-29,Night,Hazy,14,14,E 6 km/h, 9 km/h
187234,2018-11-29,Day,Hazy sun,32,34,SSW 6 km/h, 11 km/h
187234,2018-11-29,Night,Hazy,15,16,N 6 km/h, 9 km/h
3210139,2018-11-29,Day,Hazy sunshine,30,32,S 6 km/h, 13 km/h
3210139,2018-11-29,Night,Hazy,14,15,N 6 km/h, 9 km/h
3211825,2018-11-29,Day,Hazy sunshine,31,33,S 7 km/h, 11 km/h
3211825,2018-11-29,Night,Hazy,14,14,N 6 km/h, 9 km/h
191535,2018-11-29,Day,Hazy sunshine; very warm,34,35,SSW 7 km/h, 13 km/h
191535,2018-11-29,Night,Hazy,15,15,NNW 7 km/h, 11 km/h
3213893,2018-11-29,Day,Hazy sun,32,33,S 7 km/h, 13 km/h
3213893,2018-11-29,Night,Hazy,14,14,NNW 7 km/h, 11 km/h
3210203,2018-11-29,Day,Hazy sunshine,30,32,S 6 km/h, 13 km/h
3210203,2018-11-29,Night,Hazy,14,15,N 6 km/h, 9 km/h
192393,2018-11-29,Day,Hazy sun; very warm,34,35,SSW 7 km/h, 13 km/h
192393,2018-11-29,Night,Hazy,14,15,N 6 km/h, 9 km/h
187276,2018-11-29,Day,Hazy sun,32,33,S 7 km/h, 11 km/h
187276,2018-11-29,Night,Hazy,14,15,NNE 7 km/h, 9 km/h
187246,2018-11-29,Day,Hazy sunshine,30,32,SSW 6 km/h, 9 km/h
187246,2018-11-29,Night,Hazy,14,14,E 6 km/h, 9 km/h
187313,2018-11-29,Day,Hazy sunshine,30,32,SSW 6 km/h, 9 km/h
187313,2018-11-29,Night,Hazy,14,14,E 6 km/h, 9 km/h
192391,2018-11-29,Day,Hazy sunshine,30,32,SW 6 km/h, 11 km/h
192391,2018-11-29,Night,Hazy,14,14,E 6 km/h, 9 km/h
187219,2018-11-29,Day,Hazy sun,29,30,SW 6 km/h, 11 km/h
187219,2018-11-29,Night,Hazy,15,16,W 6 km/h, 9 km/h
192265,2018-11-29,Day,Hazy sunshine,30,32,SW 6 km/h, 11 km/h
192265,2018-11-29,Night,Hazy,14,14,E 6 km/h, 9 km/h
3208551,2018-11-29,Day,Hazy sunshine,31,33,S 7 km/h, 11 km/h
3208551,2018-11-29,Night,Hazy,14,14,N 6 km/h, 9 km/h
197336,2018-11-29,Day,Hazy sun; very warm,33,34,SSW 7 km/h, 13 km/h
197336,2018-11-29,Night,Hazy,14,15,NE 7 km/h, 11 km/h
187270,2018-11-29,Day,Hazy sun,27,29,ENE 6 km/h, 9 km/h
187270,2018-11-29,Night,Hazy,14,15,WNW 6 km/h, 7 km/h
187306,2018-11-29,Day,Hazy sun,29,31,SSW 6 km/h, 11 km/h
187306,2018-11-29,Night,Hazy,14,15,W 6 km/h, 7 km/h
187300,2018-11-29,Day,Hazy sun,29,30,SW 6 km/h, 11 km/h
187300,2018-11-29,Night,Hazy,15,16,W 6 km/h, 9 km/h
187316,2018-11-29,Day,Hazy sunshine,29,31,SW 6 km/h, 11 km/h
187316,2018-11-29,Night,Hazy,14,14,SE 6 km/h, 9 km/h
3214281,2018-11-29,Day,Hazy sunshine,31,33,S 6 km/h, 11 km/h
3214281,2018-11-29,Night,Hazy,14,14,N 6 km/h, 9 km/h
3225411,2018-11-29,Day,Hazy sunshine,30,32,SW 6 km/h, 11 km/h
3225411,2018-11-29,Night,Hazy,14,14,E 6 km/h, 9 km/h
3222852,2018-11-29,Day,Hazy sun,32,34,SSW 6 km/h, 11 km/h
3222852,2018-11-29,Night,Hazy,15,16,N 6 km/h, 9 km/h
187258,2018-11-29,Day,Hazy sun,30,32,SSW 6 km/h, 13 km/h
187258,2018-11-29,Night,Hazy,14,15,NNW 6 km/h, 9 km/h
187223,2018-11-29,Day,Hazy sunshine,29,30,SSW 6 km/h, 13 km/h
187223,2018-11-29,Night,Hazy,15,16,W 6 km/h, 7 km/h
187239,2018-11-29,Day,Sunshine and patchy clouds; beautiful,28,28,SW 9 km/h, 18 km/h
187239,2018-11-29,Night,Mostly clear,15,16,SE 6 km/h, 9 km/h
187280,2018-11-29,Day,Hazy sun; very warm,34,35,SSW 7 km/h, 13 km/h
187280,2018-11-29,Night,Hazy,14,15,N 6 km/h, 9 km/h
187245,2018-11-29,Day,Hazy sun,29,31,SSW 6 km/h, 11 km/h
187245,2018-11-29,Night,Hazy,14,15,W 6 km/h, 7 km/h
3221452,2018-11-29,Day,Partly sunny,28,31,SSW 4 km/h, 13 km/h
3221452,2018-11-29,Night,Partly cloudy,16,16,W 4 km/h, 7 km/h
187269,2018-11-29,Day,Hazy sun,27,29,ENE 6 km/h, 9 km/h
187269,2018-11-29,Night,Hazy,14,15,WNW 6 km/h, 7 km/h
192351,2018-11-29,Day,Hazy sunshine,33,34,SSW 7 km/h, 11 km/h
192351,2018-11-29,Night,Hazy,15,15,NNW 7 km/h, 11 km/h
3221510,2018-11-29,Day,Partly sunny,28,31,SSW 4 km/h, 13 km/h
3221510,2018-11-29,Night,Partly cloudy,16,16,W 4 km/h, 7 km/h
187263,2018-11-29,Day,Partly sunny,28,31,SSW 4 km/h, 13 km/h
187263,2018-11-29,Night,Partly cloudy,16,16,W 4 km/h, 7 km/h
197330,2018-11-29,Day,Hazy sun,32,33,SSW 7 km/h, 11 km/h
197330,2018-11-29,Night,Hazy,14,15,ENE 7 km/h, 11 km/h
187238,2018-11-29,Day,Hazy sun,29,31,ENE 6 km/h, 11 km/h
187238,2018-11-29,Night,Hazy,14,16,W 6 km/h, 9 km/h
3217133,2018-11-29,Day,Hazy sun,31,33,SSW 7 km/h, 13 km/h
3217133,2018-11-29,Night,Hazy,14,14,N 6 km/h, 9 km/h
187231,2018-11-29,Day,Hazy sunshine,31,33,S 7 km/h, 11 km/h
187231,2018-11-29,Night,Hazy,14,14,N 6 km/h, 9 km/h
187275,2018-11-29,Day,Hazy sun,28,30,SW 6 km/h, 9 km/h
187275,2018-11-29,Night,Hazy,15,16,WNW 6 km/h, 7 km/h
3208419,2018-11-29,Day,Hazy sunshine; very warm,33,34,SSW 7 km/h, 13 km/h
3208419,2018-11-29,Night,Hazy,13,13,N 7 km/h, 11 km/h
187230,2018-11-29,Day,Hazy sun,30,31,SSW 6 km/h, 9 km/h
187230,2018-11-29,Night,Hazy,14,15,W 6 km/h, 7 km/h
187256,2018-11-29,Day,Hazy sun,32,33,SW 7 km/h, 13 km/h
187256,2018-11-29,Night,Hazy,14,14,N 6 km/h, 11 km/h
3205009,2018-11-29,Day,Hazy sun; very warm,33,34,SSW 7 km/h, 13 km/h
3205009,2018-11-29,Night,Hazy,14,15,NE 7 km/h, 11 km/h
3218990,2018-11-29,Day,Hazy sunshine,30,32,SSW 6 km/h, 9 km/h
3218990,2018-11-29,Night,Hazy,14,14,NNE 6 km/h, 7 km/h
3222429,2018-11-29,Day,Hazy sunshine,30,32,SSW 6 km/h, 9 km/h
3222429,2018-11-29,Night,Hazy,14,14,NNE 6 km/h, 7 km/h
187268,2018-11-29,Day,Hazy sunshine,29,31,NE 6 km/h, 9 km/h
187268,2018-11-29,Night,Hazy,15,15,WNW 6 km/h, 7 km/h
3222999,2018-11-29,Day,Hazy sun,31,33,SSW 6 km/h, 11 km/h
3222999,2018-11-29,Night,Hazy,14,15,N 6 km/h, 9 km/h
187311,2018-11-29,Day,Sunshine and patchy clouds; beautiful,28,28,SW 9 km/h, 18 km/h
187311,2018-11-29,Night,Mostly clear,15,16,SE 6 km/h, 9 km/h
3225391,2018-11-29,Day,Hazy sunshine,30,32,SW 6 km/h, 11 km/h
3225391,2018-11-29,Night,Hazy,14,14,E 6 km/h, 9 km/h
187264,2018-11-29,Day,Hazy sunshine,29,31,ENE 6 km/h, 13 km/h
187264,2018-11-29,Night,Hazy,15,16,W 6 km/h, 7 km/h
187229,2018-11-29,Day,Hazy sunshine,30,31,SW 6 km/h, 11 km/h
187229,2018-11-29,Night,Hazy,15,16,W 6 km/h, 9 km/h
192320,2018-11-29,Day,Hazy sunshine,31,33,SW 6 km/h, 9 km/h
192320,2018-11-29,Night,Hazy,14,15,ENE 6 km/h, 9 km/h
3203273,2018-11-29,Day,Hazy sun,32,33,SSW 7 km/h, 11 km/h
3203273,2018-11-29,Night,Hazy,14,15,ENE 7 km/h, 11 km/h
3224704,2018-11-29,Day,Hazy sun,30,31,SW 6 km/h, 11 km/h
3224704,2018-11-29,Night,Hazy,14,14,E 6 km/h, 9 km/h
192315,2018-11-29,Day,Hazy sun,31,33,SSW 6 km/h, 11 km/h
192315,2018-11-29,Night,Hazy,14,15,N 6 km/h, 9 km/h
3219522,2018-11-29,Day,Hazy sunshine,30,32,SSW 6 km/h, 9 km/h
3219522,2018-11-29,Night,Hazy,14,14,NNE 6 km/h, 7 km/h
187236,2018-11-29,Day,Hazy sunshine,31,33,SW 6 km/h, 9 km/h
187236,2018-11-29,Night,Hazy,14,15,ENE 6 km/h, 9 km/h
3208308,2018-11-29,Day,Hazy sunshine; very warm,33,34,SSW 7 km/h, 13 km/h
3208308,2018-11-29,Night,Hazy,13,13,N 7 km/h, 11 km/h
187265,2018-11-29,Day,Hazy sun,27,29,ENE 6 km/h, 9 km/h
187265,2018-11-29,Night,Hazy,14,15,WNW 6 km/h, 7 km/h
187274,2018-11-29,Day,Hazy sun,27,29,N 6 km/h, 11 km/h
187274,2018-11-29,Night,Hazy,15,16,SSW 6 km/h, 9 km/h
187216,2018-11-29,Day,Hazy sun,31,32,SSW 7 km/h, 17 km/h
187216,2018-11-29,Night,Hazy,13,14,NNE 7 km/h, 11 km/h
3204368,2018-11-29,Day,Hazy sunshine; very warm,33,34,SSW 7 km/h, 13 km/h
3204368,2018-11-29,Night,Hazy,14,15,NE 7 km/h, 11 km/h
192264,2018-11-29,Day,Hazy sun,30,31,SW 6 km/h, 11 km/h
192264,2018-11-29,Night,Hazy,14,14,E 6 km/h, 9 km/h
3209198,2018-11-29,Day,Hazy sunshine,30,32,S 6 km/h, 13 km/h
3209198,2018-11-29,Night,Hazy,14,15,N 6 km/h, 9 km/h
187271,2018-11-29,Day,Hazy sunshine,30,31,SW 6 km/h, 11 km/h
187271,2018-11-29,Night,Hazy,15,16,W 6 km/h, 9 km/h
3208187,2018-11-29,Day,Hazy sunshine,30,32,S 6 km/h, 13 km/h
3208187,2018-11-29,Night,Hazy,14,15,N 6 km/h, 9 km/h
187242,2018-11-29,Day,Hazy sunshine,30,31,SW 6 km/h, 11 km/h
187242,2018-11-29,Night,Hazy,15,16,W 6 km/h, 9 km/h
3223639,2018-11-29,Day,Hazy sun,32,34,SSW 6 km/h, 11 km/h
3223639,2018-11-29,Night,Hazy,15,16,N 6 km/h, 9 km/h
3225398,2018-11-29,Day,Hazy sun,30,31,SW 6 km/h, 11 km/h
3225398,2018-11-29,Night,Hazy,14,14,E 6 km/h, 9 km/h
187261,2018-11-29,Day,Hazy sunshine,30,32,S 6 km/h, 13 km/h
187261,2018-11-29,Night,Hazy,13,15,NNW 6 km/h, 9 km/h
187297,2018-11-29,Day,Hazy sun,30,31,SW 6 km/h, 11 km/h
187297,2018-11-29,Night,Hazy,14,14,E 6 km/h, 9 km/h
187314,2018-11-29,Day,Hazy sunshine,31,33,SSW 6 km/h, 9 km/h
187314,2018-11-29,Night,Hazy,15,15,E 6 km/h, 9 km/h
3216684,2018-11-29,Day,Hazy sun,31,33,SSW 7 km/h, 13 km/h
3216684,2018-11-29,Night,Hazy,14,14,N 6 km/h, 9 km/h
3216608,2018-11-29,Day,Hazy sunshine,33,34,SSW 7 km/h, 11 km/h
3216608,2018-11-29,Night,Hazy,15,15,NNW 7 km/h, 11 km/h
187295,2018-11-29,Day,Hazy sunshine,30,31,SW 6 km/h, 11 km/h
187295,2018-11-29,Night,Hazy,15,16,W 6 km/h, 9 km/h
3224907,2018-11-29,Day,Hazy sunshine,30,32,SW 6 km/h, 11 km/h
3224907,2018-11-29,Night,Hazy,14,14,E 6 km/h, 9 km/h
197311,2018-11-29,Day,Hazy sunshine; very warm,34,36,W 7 km/h, 11 km/h
197311,2018-11-29,Night,Hazy,14,14,NE 6 km/h, 9 km/h
3219525,2018-11-29,Day,Hazy sun,31,33,SSW 7 km/h, 13 km/h
3219525,2018-11-29,Night,Hazy,14,14,N 6 km/h, 9 km/h
187277,2018-11-29,Day,Hazy sun,32,33,SSW 7 km/h, 11 km/h
187277,2018-11-29,Night,Hazy,14,15,ENE 7 km/h, 11 km/h
3220216,2018-11-29,Day,Hazy sun,30,31,SSW 6 km/h, 9 km/h
3220216,2018-11-29,Night,Hazy,14,15,W 6 km/h, 7 km/h
191341,2018-11-29,Day,Hazy sunshine,32,32,WNW 7 km/h, 13 km/h
191341,2018-11-29,Night,Hazy,10,12,NNE 6 km/h, 9 km/h
202348,2018-11-29,Day,Hazy sun,30,31,SSW 6 km/h, 9 km/h
202348,2018-11-29,Night,Hazy,14,15,W 6 km/h, 7 km/h
187240,2018-11-29,Day,Hazy sunshine,31,32,SW 7 km/h, 13 km/h
187240,2018-11-29,Night,Hazy,14,15,N 7 km/h, 11 km/h
187308,2018-11-29,Day,Hazy sun,29,31,ENE 6 km/h, 11 km/h
187308,2018-11-29,Night,Hazy,14,16,W 6 km/h, 9 km/h
3204820,2018-11-29,Day,Hazy sun,31,32,SSW 7 km/h, 17 km/h
3204820,2018-11-29,Night,Hazy,13,14,NNE 7 km/h, 11 km/h
3204601,2018-11-29,Day,Hazy sun,32,33,SSW 7 km/h, 11 km/h
3204601,2018-11-29,Night,Hazy,14,15,ENE 7 km/h, 11 km/h
3211632,2018-11-29,Day,Hazy sun; very warm,34,35,SSW 7 km/h, 13 km/h
3211632,2018-11-29,Night,Hazy,14,15,N 6 km/h, 9 km/h
192272,2018-11-29,Day,Hazy sunshine,31,33,SW 6 km/h, 9 km/h
192272,2018-11-29,Night,Hazy,14,15,ENE 6 km/h, 9 km/h
197300,2018-11-29,Day,Hazy sun,31,33,SSW 6 km/h, 11 km/h
197300,2018-11-29,Night,Hazy,14,15,N 6 km/h, 9 km/h
3228990,2018-11-29,Day,Hazy sunshine,31,33,SW 6 km/h, 9 km/h
3228990,2018-11-29,Night,Hazy,14,15,ENE 6 km/h, 9 km/h
3204052,2018-11-29,Day,Hazy sun,32,33,SSW 7 km/h, 11 km/h
3204052,2018-11-29,Night,Hazy,14,15,ENE 7 km/h, 11 km/h
191308,2018-11-29,Day,Hazy sun,29,30,NW 7 km/h, 15 km/h
191308,2018-11-29,Night,Hazy,14,15,NW 7 km/h, 9 km/h
3008848,2018-11-29,Day,Hazy sunshine,32,32,WNW 7 km/h, 13 km/h
3008848,2018-11-29,Night,Hazy,10,12,NNE 6 km/h, 9 km/h
3109297,2018-11-29,Day,Hazy sun,29,30,NNW 7 km/h, 17 km/h
3109297,2018-11-29,Night,Hazy,15,15,NW 7 km/h, 9 km/h
191322,2018-11-29,Day,Hazy sun,29,30,NNW 7 km/h, 15 km/h
191322,2018-11-29,Night,Hazy,14,15,WNW 7 km/h, 9 km/h
3291632,2018-11-29,Day,Hazy sun,30,31,SSW 6 km/h, 9 km/h
3291632,2018-11-29,Night,Hazy,14,15,W 6 km/h, 7 km/h
3129011,2018-11-29,Day,Hazy sunshine,28,29,NNE 7 km/h, 15 km/h
3129011,2018-11-29,Night,Hazy,14,15,N 6 km/h, 9 km/h
191135,2018-11-29,Day,Hazy sun,31,32,WNW 7 km/h, 11 km/h
191135,2018-11-29,Night,Hazy,14,15,WNW 7 km/h, 11 km/h
191143,2018-11-29,Day,Hazy sunshine,29,30,NW 7 km/h, 15 km/h
191143,2018-11-29,Night,Hazy,14,15,WNW 6 km/h, 9 km/h
191246,2018-11-29,Day,Hazy sun,29,29,WNW 9 km/h, 17 km/h
191246,2018-11-29,Night,Hazy,12,12,NW 7 km/h, 11 km/h
191270,2018-11-29,Day,Hazy sun,31,31,WNW 9 km/h, 15 km/h
191270,2018-11-29,Night,Hazy,13,15,WNW 7 km/h, 9 km/h
191251,2018-11-29,Day,Hazy sunshine; very warm,34,34,W 7 km/h, 15 km/h
191251,2018-11-29,Night,Hazy,12,13,NW 6 km/h, 9 km/h
3316788,2018-11-29,Day,Hazy sunshine,30,32,SSW 7 km/h, 11 km/h
3316788,2018-11-29,Night,Hazy,14,16,WNW 6 km/h, 11 km/h
191336,2018-11-29,Day,Hazy sunshine,28,29,NNE 7 km/h, 15 km/h
191336,2018-11-29,Night,Hazy,14,15,N 6 km/h, 9 km/h
191079,2018-11-29,Day,Hazy sun,31,31,WNW 9 km/h, 15 km/h
191079,2018-11-29,Night,Hazy,12,13,WNW 7 km/h, 11 km/h
191285,2018-11-29,Day,Hazy sun,31,31,WNW 7 km/h, 15 km/h
191285,2018-11-29,Night,Hazy,14,15,WNW 7 km/h, 9 km/h
191266,2018-11-29,Day,Hazy sunshine,30,31,WNW 9 km/h, 17 km/h
191266,2018-11-29,Night,Hazy,12,13,NW 7 km/h, 11 km/h
3105793,2018-11-29,Day,Hazy sunshine,28,30,NNW 7 km/h, 15 km/h
3105793,2018-11-29,Night,Hazy,14,15,WNW 7 km/h, 9 km/h
191149,2018-11-29,Day,Hazy sun,30,32,NW 6 km/h, 13 km/h
191149,2018-11-29,Night,Hazy,14,15,WNW 6 km/h, 9 km/h
191193,2018-11-29,Day,Hazy sunshine,29,30,NNW 7 km/h, 11 km/h
191193,2018-11-29,Night,Hazy,14,15,NNW 6 km/h, 9 km/h
206680,2018-11-29,Day,Partly sunny; nice,29,30,WNW 6 km/h, 11 km/h
206680,2018-11-29,Night,Partly cloudy,16,16,NNW 6 km/h, 7 km/h
191271,2018-11-29,Day,Hazy sunshine,31,31,WNW 9 km/h, 15 km/h
191271,2018-11-29,Night,Hazy,13,14,WNW 7 km/h, 11 km/h
3111883,2018-11-29,Day,Partly sunny,28,30,WNW 4 km/h, 15 km/h
3111883,2018-11-29,Night,Mostly clear,15,15,WNW 4 km/h, 9 km/h
